transaction_id,description,value,date
01f26c01-2dd8-484b-a31f-2a844ff50d55,lectus suspendisse potenti,133.15,2019-06-06
abae5520-209d-465a-ab37-c848718d885a,quisque arcu libero,-10769.41,2018-10-01
4a268e5a-9d6a-4051-b76d-bbb5062d180d,elit ac,-9904.56,2019-08-12
fc2c7d83-1ac5-4add-8f25-f4d8939ed304,non,-1200.88,2019-06-06
61962f0c-1836-4f0c-aa47-201c32696245,vestibulum,-8719.25,2019-01-02
d842b7a9-d869-4333-bfe8-a60abefab6fd,massa quis augue,-7139.32,2019-05-25
41a33c67-ff64-48d8-b91c-51c108130651,in,-10775.8,2019-06-11
c845906c-7050-420a-8402-5755a4103da9,velit,-4454.7,2018-09-26
7256bc16-55d7-4e31-a94a-aabbf1d049fa,faucibus,-10666.53,2019-06-05
73245e95-88f2-4365-ae27-bf555a363282,nascetur,-7062.02,2019-03-14
81ad841b-e078-4f7f-8510-38ecd5180dd4,condimentum,-4622.75,2019-05-04
89806b32-a9a9-4d22-b285-2bb00f75bd07,in est risus,-10568.25,2019-07-18
f81650e5-f976-47a5-b98b-57b6bdf43f3e,posuere cubilia,-4652.86,2019-06-16
7d20cd1d-0a1a-43e2-9867-d3fb50c6beb9,odio cras,-1872.66,2019-03-18
41fcbc54-5a47-4601-a5c6-95a499b16bbe,porttitor pede,-7760.34,2019-04-15
3d7f8f23-8518-42b7-b0bd-39bcc224d242,cubilia curae,-5169.31,2019-08-05
fa32fe05-5b3a-49b7-adc9-0760d2ba2bad,sapien urna,1445.27,2018-11-23
9885cb76-d9d6-4c49-8b50-efb5454ab8a5,magna,-7109.29,2019-06-14
93369978-692c-49a4-b45f-4434c672d408,luctus,-4668.76,2018-10-07
4ab93a29-207f-40d3-9fed-74299570cadc,magna,-6290.8,2019-08-22
d130012b-b269-40b5-bb78-d0df4a5c33aa,ullamcorper,2828.02,2019-01-06
2a255706-4318-4ecf-a2a1-30f5cebf2928,id nulla,-9306.92,2018-12-10
6ef9fd38-6bb9-4382-9913-93654a3486ee,quis,-6347.35,2018-12-23
3255e4a3-5995-402f-9991-d96147357575,quisque ut erat,-4924.43,2019-04-12
a25d554d-b1b9-42c6-a27a-f0c10d454b02,enim blandit mi,-6154.65,2019-05-10
72324a9c-3a5a-439c-9e5e-9e5ab4dd4b28,nascetur ridiculus mus,350.5,2019-01-21
863c4e11-11cf-497d-a176-808f6bf66094,amet consectetuer,-4238.55,2019-02-04
baa7dacf-5a65-475f-800b-bc858610e7c7,commodo placerat,-1878.71,2019-04-15
5947f377-9686-4a47-890c-73c7025036e1,in,-4321.12,2019-02-28
8635a159-c450-4259-bea5-ee4c06881e89,velit donec,-9426.42,2018-10-06
4d065734-aad0-4fae-ba69-09f96c312702,etiam vel augue,639.28,2018-10-27
6200f02e-7254-49f7-a75a-466466f4ac72,aliquam,-4068.17,2019-08-10
c23e3e43-bb70-4763-a40b-d6355d199603,nisl,-9832.51,2019-05-16
b19664dd-7d93-4fee-a8f6-44e6f1aa5e97,tortor,2628.21,2018-10-18
0ff385de-47b1-4c83-8409-78e7f31140cd,sit amet lobortis,-4677.06,2019-08-30
aa418ac8-1be1-479f-b55d-f7a8163357d1,dapibus,2975.1,2019-08-26
0627b3ab-844f-4e2e-8f2a-e3530df41cb6,lacinia,-2875.22,2018-09-27
00cbff01-207c-4054-96f8-8ee6e4188282,non ligula,-6450.77,2019-01-19
0857ebfe-6050-443d-a1fe-e908e94c5daf,tellus nulla,-7213.84,2019-03-16
f1d2aa63-f5d5-42f9-bb68-b317bcae340a,nec,-1998.8,2019-07-13
9db07db4-8d98-44f8-a418-5a18e58529c4,in,-9031.76,2018-12-27
7cfe533c-43f7-4ac0-bd33-99fc624587c8,sed sagittis nam,-9016.67,2018-10-05
505e9807-fa13-4f7d-aeba-dc3b5f65058c,mus,-4365.47,2019-01-19
c652c3ab-6621-4465-b025-1a765df413ae,nulla justo aliquam,-669.54,2019-05-22
93049230-f4f5-4eaf-b431-35fba81e999d,malesuada in imperdiet,-5671.49,2019-04-04
055c5734-8e00-403d-b0fa-13cb3ae48733,arcu libero,-10897.17,2019-07-16
652caaa9-759e-469e-b945-a670aa0a2003,nulla ultrices,-1416.03,2018-12-23
64a20986-b07f-4a07-8823-941594063f97,nibh,1136.25,2019-08-26
6da2aea2-35e5-4a7f-b542-a6615782bda1,cursus urna ut,-9520.54,2019-02-12
2993419a-fc48-49c1-99ef-a86307124880,odio,-9381.12,2019-04-26
c1539e86-4e56-4592-aa7e-1ff816d92265,primis,-1398.43,2019-03-11
6c0f471d-0ed4-479c-9804-00d4bac0f322,ipsum primis in,-2336.41,2018-10-30
c414a7ec-c5b4-4437-9e6b-1940fbfe1eac,vivamus,-9561.13,2018-10-11
dff36c95-7d68-43cc-8965-e46d075d05a6,sollicitudin,2633.01,2018-09-27
4aa6dc9b-b278-4d18-b6ef-7ef3044a25d0,ligula vehicula,2631.54,2019-06-07
69d402d0-7464-45db-b36b-c55c46704d08,massa tempor,-4532.64,2019-02-04
cbe48f43-eae1-4705-b6bc-16aefd07be58,eu pede,-8556.91,2019-06-18
91eb9f03-ad49-4245-9583-17f499ec40c0,ligula sit,-10705.54,2019-03-08
6a4e979e-c5ae-4c57-9ad6-584313901ce7,at,854.09,2018-10-19
72e15470-2aff-4f38-aa8f-5fea475268eb,iaculis diam erat,-10775.33,2019-03-23
4f7e482f-4b2f-4f08-b01a-e3030b4c85b8,penatibus et,-4045.07,2018-11-16
9ffd6877-43d0-4c90-b8a0-009ff3e17fb9,rhoncus,-7833.4,2018-11-30
8742e278-b476-4286-8eb3-529802bd83ed,ante,-3234.47,2018-09-21
5b0bd3ea-5d5a-4ea9-bee3-df9d222df2c7,laoreet ut rhoncus,-889.1,2019-04-06
92198a8d-64ae-4aae-9f21-0f59ecfeb0f4,vulputate vitae nisl,-9886.28,2019-06-21
b96774ed-f25c-446a-a2b9-1e28ad6a7365,tellus nulla ut,-1717.54,2019-07-20
649b5295-b74d-4939-8d9d-9bb094450210,cras,-2906.29,2019-05-20
62a743ee-c3ad-4c3c-a6f7-47049b524eb6,ligula,-6179.4,2019-05-26
ea23f717-cc33-43ef-8088-28206de07d42,eu,2236.1,2019-02-01
6f751530-bed6-4b53-88b4-e082dccd3fef,mattis,471.72,2019-02-09
2143ac0d-367a-45c2-9f06-a39fabd21859,in felis donec,-5362.49,2018-11-23
cb0ec2a6-3583-4492-8b48-3a69401168f3,nec nisi vulputate,2387.74,2019-05-13
aef94895-86ba-4be0-b480-a207408321fc,vestibulum aliquet ultrices,1800.42,2018-09-28
51774b6e-0005-4ed2-a613-cd85264e3278,aenean,-20.73,2019-03-06
03f9097f-6a99-4dcc-bf78-61f83a6084eb,in purus,-4022.34,2018-09-26
cf8c796e-6fa5-4fac-9e1e-ae099adbcc6f,eget,2430.42,2019-05-06
ad088bb8-d0b2-44dc-8edb-3e24e54fece4,suscipit a,1383.79,2018-12-11
34bfe1a5-1a8e-4b66-9436-02c0f3adf1a0,dui vel nisl,-5654.07,2018-09-10
b4b4c925-2be2-4e3d-b77b-2555ab4e17c1,dapibus nulla suscipit,2217.0,2018-09-15
9cd7613f-ed34-4279-939d-9618bc98edcb,elementum,-9044.92,2019-03-18
c45f4e85-13d1-47a6-9a5e-9eb826f21bee,ridiculus mus,-9458.19,2019-03-11
094d7585-0b27-43a8-bea7-135bcb602d88,morbi non lectus,-8178.98,2019-03-02
419486da-e8e6-45d6-a81a-e83058ad22b8,mauris,-2739.97,2019-03-04
5a1b13cd-57a3-4934-b918-5333830b9693,nascetur ridiculus mus,-8845.34,2019-07-10
13ed8b56-4bed-4bef-a8d8-9f35adb3320b,sagittis sapien,-9221.19,2019-07-30
f8f9c622-7ef2-4aaf-8d7c-38790c436e28,vestibulum sagittis sapien,194.57,2019-01-04
9bb9fcfa-415e-4e5d-8cd3-73ec1c54b9d2,quam pharetra,-8747.98,2019-01-01
3c5a570e-643e-4b6b-8446-009186be8d3f,aenean lectus,-7656.89,2019-06-09
9cc277b3-e2b6-4e1c-8e9d-e1653f979b82,velit nec nisi,-9996.81,2019-07-01
10bc6ddc-bc59-4902-8036-b9cde68677de,et magnis,2079.86,2018-11-30
9262ff13-a5e5-4fcc-92f2-a2c7c1d8fc09,viverra pede ac,-6201.93,2019-04-23
a0d3f45f-ae7a-4571-9d37-e50005b0616b,justo sit,-5932.48,2018-09-14
feaa368a-dfd0-4f7b-9d15-76e88811baa6,integer ac,-1979.4,2018-11-07
2abbc59a-5717-47ee-be42-e7f17ce1a756,ante ipsum primis,-1368.81,2018-12-18
af6ef633-8485-4f4d-b782-cc98c1b478c6,pellentesque,-7173.52,2018-12-23
70ac679f-a00e-4b6d-9d43-95eca4d51eea,consectetuer adipiscing,-10187.78,2019-02-21
1bc63f2b-d069-4ce0-a13f-e353a6f5953a,rhoncus aliquet,-9709.73,2019-01-19
22e485f5-835a-4a3d-9b0a-4ee3d44b3fc0,mauris eget,-4886.17,2019-01-11
4aef1204-e1cb-4c9a-8074-170d691fad9c,donec vitae,-3209.23,2018-11-11
82b888e7-80a5-4225-9edf-356cf5745b8a,iaculis justo in,-1217.06,2018-11-18
c4c84ceb-fd49-481a-8558-3e89d5087b1c,nisi at nibh,-3687.85,2019-02-28
2a64b513-ccd1-4f05-9e24-d691d8c795bc,volutpat,1615.71,2019-02-03
c897efbe-fe93-44c1-b43d-1a74249fad71,ut tellus nulla,-9991.8,2018-12-10
96fc3e67-1cba-48b4-91fc-08ccce3ae8e3,interdum,-4802.21,2019-08-21
ae68f4c3-3dcc-41bb-8c16-4d5e64969852,cum sociis natoque,-7273.39,2018-10-08
fd22bdaa-b0a2-44b7-93a8-a4fbeb9ff213,purus aliquet,-6234.94,2019-01-14
cd85ac8e-608a-4def-90fa-d3c1babcfb6f,augue a suscipit,-9014.59,2019-03-08
9efd1968-bda4-4237-a6eb-405b10e1f00d,interdum in,-4048.94,2019-01-13
1e96f6e9-5daa-4761-9374-5e95840fba1e,ut mauris eget,-4726.76,2018-11-08
ae9819d4-4118-4cc6-b8b3-8eafac6e4087,interdum,2479.91,2019-06-04
39fbb8a3-1f2a-426f-b002-462eb4c700e5,lacus at turpis,-10251.24,2019-07-20
d20b657c-ae24-4707-87cc-ad08434abe3a,in,282.11,2019-01-18
d9188b4a-27a6-46f7-b50d-984620cb4954,metus aenean fermentum,-4403.34,2019-08-01
f9b4dc86-543b-4a81-9a90-3f97b6f207e6,ultrices,279.86,2019-06-12
9f4655fb-1baa-47f7-8d99-6264e7d3dea4,est congue,-10895.03,2019-02-02
14f7e173-8c3c-48bb-9579-fd2fed809941,metus,-1819.43,2018-12-25
5249a5a3-4557-4585-9cf2-5c489867a757,amet justo morbi,-8124.38,2019-07-30
0641698e-4589-4f42-82b0-51348b036d82,magnis,-2201.15,2019-01-27
b78398bf-6898-437c-b179-5dd6c60305e5,primis,-6531.16,2018-11-04
106342de-f683-47b2-89f2-e2a1bbd218f0,ac tellus semper,-10644.57,2019-04-27
d59f766b-d04b-408f-b91b-217cfc2b3beb,augue vestibulum rutrum,-1050.22,2019-03-05
4e451710-6764-487d-9ae6-e1af416421ed,amet,-10756.04,2019-06-04
1f03262e-c189-4ebf-acd5-787918690d70,nam dui,376.7,2018-09-11
e409d362-ffcf-49ed-8442-dcac722fcd56,vel est donec,-10689.07,2019-08-19
77357925-9915-4072-94ea-80a2192089bb,habitasse platea dictumst,-1239.61,2019-08-10
c305e72b-8ef1-4229-8350-cf3c5836d64a,maecenas leo odio,-6104.42,2019-04-29
b228a768-30ff-4692-8c35-b899417dacfd,mi integer ac,551.58,2019-07-22
ee967c46-4c59-475b-a939-3cfbe9b77c40,nulla elit ac,1321.38,2018-10-06
2a6774b1-79b2-4ba7-85dc-50875431fa5c,erat tortor sollicitudin,2069.31,2019-07-13
fd43eb17-48c3-4eba-b712-c6df45104fd5,vel enim sit,2345.3,2019-09-05
a79b90eb-a1e6-43be-b727-e2dd7998a85a,morbi odio odio,-10194.75,2019-02-23
c8c3f7e4-191d-4f43-9ecb-90016825395b,convallis,1269.43,2018-09-19
5c8bae87-07e9-46a1-9ebe-f4a1f35e209b,congue diam,-1103.67,2018-09-12
0669363e-dd3d-4655-893e-667cfa8656cd,eget eros,2259.9,2019-07-29
e5fbfc7e-5ec2-46b8-817e-fe77dd104cbc,integer,-9862.26,2018-10-27
464849ab-b252-4ab3-8ec3-ca81f15520de,mattis pulvinar nulla,-1967.69,2019-04-24
4b189b43-4f6a-4a59-8d4e-c328dc1f5f62,morbi non,-10675.88,2019-06-25
5daac045-7cfc-47ca-ad49-c415c18448e4,et,-9884.25,2019-01-20
f10688d4-9703-4e2c-b18b-fb588c93734a,ipsum,-600.2,2018-11-12
57596eb6-0cd5-43c3-bae8-ac1f95793b11,nulla,-6165.3,2019-05-09
7f061a6d-efa9-4f03-8868-72117588d161,in tempor turpis,-10309.85,2018-11-19
ac93e520-6982-4d0f-9655-8fb191a7d42c,lectus pellentesque,-3822.42,2019-05-07
bcf7e520-97ee-49df-a314-67999ad7dfec,congue,-9540.39,2019-05-25
dc6ba8f4-ea5f-446d-888b-772edecabb69,nisl duis bibendum,-3098.85,2018-09-26
302628d5-8605-4dba-bc08-143bc16a872d,vivamus metus,893.68,2019-01-27
9f3fc103-2f79-4deb-8514-44c7e591ca9d,tincidunt eu,-7146.35,2019-03-04
eead75bd-6b14-48c0-a6e8-8db4958075d4,posuere,-6746.35,2019-08-19
fa5ecc94-3444-41c6-b388-5cec6e8e3797,etiam justo,-1917.79,2018-11-19
c664f135-f8fb-486e-be5d-486cf625610f,erat eros,1245.6,2018-10-11
d2fdeb0c-98d3-4f03-a3c0-d86787919155,duis faucibus accumsan,-8751.3,2018-09-29
49acd239-983b-4afc-99d6-735b1397a049,eros suspendisse,-3536.93,2019-03-08
80fa7376-6a0f-42a3-acb2-319bf79b6404,ridiculus,-7832.53,2019-06-30
f4ad2276-3026-4632-9ef8-a788f8fcb6e3,sed interdum venenatis,-4172.62,2018-12-17
78b3837b-7c55-4c4c-8a84-c568989571bc,sociis,-790.34,2018-12-05
fada0588-141c-45a0-b9f7-63602f22a470,accumsan,-1081.26,2018-11-15
209a7498-d301-4ff2-a33d-c7f2a25c9343,vestibulum aliquet ultrices,-1237.62,2019-09-05
c000b8f8-e71b-456c-be3e-fd9169397720,morbi odio,-7515.13,2018-10-31
a2894374-b59f-4f5f-b1b3-882bf425208c,justo etiam pretium,-5364.25,2019-05-29
482011c5-9e67-4c6c-a550-36d26d03c008,faucibus accumsan,-1668.88,2019-06-25
b7715d21-4faa-4347-818b-f0d7808d97c6,dolor,-4319.89,2019-07-17
db621bf7-1c61-4007-8a5a-05f831570604,tellus,-9755.22,2019-03-04
550d3f17-1692-4cf7-a6de-add264db647a,penatibus et,-4955.2,2019-04-13
91bede28-3106-4bf5-87db-75cf0e52a4e5,elit sodales,905.92,2018-11-28
6d30eb12-3ede-4683-b8a3-c99fafc05380,praesent,-2782.03,2019-05-11
2114443f-9e58-49ea-9a3d-0e617cca4a0a,duis,-8422.08,2018-10-18
017a0473-b183-446d-a84a-e5141301464f,eget semper,-1172.36,2019-02-11
33cf904a-d21b-4910-851e-d08817e17c7a,ac,196.47,2019-07-12
f48449ec-e97f-4cf0-86b6-61f209c58c35,a,113.83,2019-09-09
3a03ca7d-05fe-4c42-b05e-cada93fc2ef2,ut at,-7037.74,2019-08-20
d39bfeba-4704-44b2-90e9-8b18c809bb1b,phasellus id sapien,1639.92,2018-09-26
76219d86-767e-4a84-a045-fcba321c86ea,porta volutpat,-6769.02,2019-01-25
2c73f305-2326-45f7-bce6-39ac56792147,eu sapien,-464.61,2019-08-02
e44657ba-178b-4a0c-bda0-cb35120c742a,ultrices,-9831.49,2019-03-20
8b77ce03-22ee-40b3-b19d-03eddd314cb1,pharetra,-10856.78,2019-01-24
855d0db0-4bb8-4eff-81d0-bb4d55971260,augue vestibulum rutrum,-10057.79,2019-08-15
f4030c4a-4985-4e1e-80fe-3462a64835e6,in felis eu,-7740.33,2018-11-21
e3326e4a-e814-4ae1-bd7d-3c82e1be4f16,aenean auctor gravida,-421.45,2019-02-27
63193969-2445-440c-a36b-8c56a239103b,elementum,-1331.23,2019-08-10
52298f4b-ffdf-4fe2-b195-f8fdd8ffffc9,libero ut massa,-3885.84,2018-11-15
5998173a-251d-4f62-a59f-ef2517f68dad,non,2126.66,2019-04-20
460e55fb-77b3-4df6-8328-2ee2057b469b,fusce lacus,2171.13,2019-07-30
084dc246-8f81-436d-b766-eadce8a8c998,proin risus,-481.81,2019-01-07
b6592779-87fc-4134-8fd1-27adbe19d94b,tincidunt eget,-249.35,2019-02-12
8a8c3081-dbd6-449a-b681-f9df81436abe,fringilla rhoncus mauris,-7019.6,2019-03-30
bb1ffc66-d9b8-42c8-a973-62a46bae47b4,turpis elementum ligula,-1269.75,2019-01-10
e61455de-9cc9-4191-a277-7c86ccb84c5b,luctus,2642.99,2019-06-15
75e3af3a-980a-435e-a1e0-60f8d8beebfc,volutpat erat,542.04,2019-04-03
6e75cc31-0265-4e1f-bead-bba5afbcad90,orci vehicula condimentum,-892.68,2019-03-10
9143f52e-ab9d-4aeb-a747-6ac8b6a622dc,hac,-10761.95,2019-01-18
a017314f-9aa6-42c8-9577-bdb0b42d7423,ultrices erat,-379.22,2018-09-14
100bd875-74c9-40e0-9717-3f7984d9a350,platea,-6632.15,2019-04-26
159bd657-2fa4-4a3b-88be-aa7420b92c3d,odio,-3426.67,2019-02-22
2333c851-962d-4eea-8b75-8f98b037b4d4,etiam justo etiam,681.98,2018-11-03
b20578ed-23e9-433f-b28c-0a1fef836f62,tincidunt,2694.67,2019-02-03
88375dcf-2c06-4a74-9005-c8d913c0053e,nulla integer,2462.88,2019-05-29
d6d2b946-4541-435f-a690-1a6e5cf82d32,vel,-9094.3,2018-09-22
7f1ce779-3ce5-4223-a673-74db1ae630c2,turpis enim blandit,-4557.72,2019-08-08
73790cb3-2df1-49f7-aa30-ac655ab7eb60,molestie nibh,-1269.06,2019-07-12
9e4ae488-1ccc-4110-9d50-b33bb82eb4be,arcu,2188.02,2019-07-01
86115ffb-23a5-4c1d-aed1-7104ed1f5c2e,semper,-5928.67,2019-01-04
110e5069-5a99-4bbe-8cb0-a2833f270ac9,interdum eu,1305.34,2019-03-19
488e8fde-2a80-4253-a257-ea4e240e30e0,molestie hendrerit at,-6395.78,2019-05-09
bc2d094e-bf1e-4719-9316-4904a86cb0cf,sit,-6687.07,2019-01-30
9fd4ec57-179d-4567-8aee-b2c2e333e504,leo rhoncus sed,1562.92,2019-04-04
e63afe11-ad2f-4220-9ac0-f76e098884cc,adipiscing elit,-8616.5,2019-04-24
54f797cc-8d30-490c-8f22-27b4ece0cef3,duis aliquam convallis,2721.13,2019-02-24
635d7313-c7a7-4a34-a930-0b8a15fbc03b,nunc commodo,-10113.52,2018-10-24
70cf35e3-1602-41bc-a4de-0f78dbd4d2eb,vestibulum sed magna,-23.57,2019-04-03
07135625-ef22-4005-8585-db2029196ada,et,111.19,2019-08-14
abc79d4e-d255-426b-b290-4de8a9b59fcc,ut,-1714.29,2018-09-16
fed24f5f-dbbb-49fc-9be5-94d8c691ec42,nibh,-8854.93,2019-09-08
4bc5cad1-2e59-49ad-89b0-2757307b085a,morbi vel,-709.89,2018-12-09
f978c135-dc13-427f-9643-67dd8d7b6f3d,morbi odio,-949.53,2019-02-15
d316de53-dcde-4f2b-97c1-e7f574a3430d,nisi,-27.46,2019-08-18
65ae58e7-32c0-4fb3-949e-85bcf162ac25,phasellus,-2419.9,2018-09-29
f9f39df0-b0fc-40af-a37a-c3a8746dca21,sociis natoque,-236.12,2019-04-25
1f577a4c-e1cc-4768-ae49-4707555725ce,orci,-7092.93,2019-05-14
fdaeb8ae-4a94-4b7a-afa3-780bddd47104,viverra dapibus,-4147.18,2018-09-18
4fffe1be-55cf-49fe-8aa0-a55a0c63ef8d,consectetuer adipiscing,-1875.31,2019-07-28
79259403-957b-48cb-be6e-8ae62458b122,morbi,-8711.67,2018-10-18
428bf12c-94f0-4118-a1f9-4374fa2eb14f,integer aliquet massa,-7565.1,2019-02-28
54e6e703-4649-491f-a417-3bb8ca954279,nisl nunc rhoncus,-3377.12,2019-04-14
7b531425-c1b7-489f-934d-280d6fe47448,imperdiet sapien,-7713.41,2019-08-07
957edde7-6759-472e-9beb-524fea7c1d0c,lacinia,-3184.58,2018-12-20
1dc0a3c1-ae1a-4f10-96fe-7f384804f730,duis bibendum felis,-5175.24,2019-05-08
458745b7-4a81-4259-93ee-590e8692d702,urna ut,-5959.63,2019-02-03
343e0278-9a0a-4bff-9e0b-f6f3fdb0d72b,mauris non ligula,2021.54,2019-04-29
2f8e6dc4-0f07-469a-a66e-68a72c02b359,augue vestibulum,-10193.11,2019-07-26
74aa3f47-03ba-45bf-b5c4-7ec928dbbcf6,massa,504.59,2019-03-08
3073ac9e-b4ad-439f-a8a1-7bd8e3a52d3c,ac,-9656.18,2019-01-06
56a6df00-2d0e-4c56-920a-334e783b13e7,nulla mollis molestie,-7992.5,2019-02-01
c94416fe-a0d7-49a2-a0a0-a679d3503636,morbi,-3459.74,2019-03-04
d4412938-5a0a-4e7b-aa9f-765b4d132e7e,proin at turpis,2712.36,2019-04-09
ef525b76-6437-44cb-8e95-caa53ad11d28,donec,-198.37,2018-11-21
ef2e2384-3e5d-44c1-9c3f-ef5539681148,nunc commodo placerat,-3312.73,2019-06-01
c2b9e35a-6c95-44ae-978c-5cffc92b009b,justo sit amet,-9.23,2019-06-30
e888d72d-e3fe-4703-bd15-d19b39b6961f,sed,-6820.63,2019-05-22
a2903b82-1110-4255-8b77-54ad21aebfaf,nec euismod scelerisque,-3910.61,2019-08-28
09ed93f8-8bfe-4db1-bd1b-8a151dd7cb86,aliquet massa,-2418.15,2019-05-10
65921d2f-7e3c-4d98-8ea2-c4fb91aeeeea,risus dapibus augue,-10889.97,2019-07-18
6b5ba920-52d3-436f-b3c1-a69ed373a6e3,lacinia sapien,-276.73,2019-08-24
6881315b-5944-4f17-ab13-261093afa0cf,lectus,2091.35,2019-05-03
80788a07-2b06-4d31-8f7c-b6fcac01afb7,etiam justo,-1415.72,2019-08-03
d5e5997f-f7fe-47aa-92aa-0c4c93aacf88,volutpat,-4042.43,2019-03-05
c3739d13-50f2-4098-84ba-2d6b2dd46ea4,sociis,-2051.17,2019-07-28
68323e0f-7cd6-4b96-814d-a13206946270,non quam nec,-3143.72,2018-10-20
c87037df-838c-404b-8fd8-8604155dd06d,nibh in lectus,44.04,2018-11-09
031e525f-103c-4095-8171-e08f15d48dc2,ac neque,2756.57,2019-07-01
6add364d-8726-49a3-95cd-d7d9e1c8efee,potenti,-7895.89,2019-01-23
2f5b823a-29fb-452c-a82f-7f4738630c5b,sagittis dui,-8828.63,2019-02-24
8d692ab0-1a8f-4b4b-89ca-b1f0cb0e0823,in,1099.01,2019-06-20
000f4e6b-1a74-4c63-ac36-dbb4aaf824ee,donec odio,1738.64,2018-09-23
569f308d-f53b-4de1-9095-18fa63f65aa7,mauris,-6034.28,2019-01-01
78fce01a-e325-4cb2-be05-405f81ea514d,sit,-6886.03,2019-01-23
e1b36f06-8bf0-46ea-a4df-5577310f8877,sapien arcu sed,-337.18,2018-10-14
c5167f9e-9963-4100-b759-c08b324f4348,tincidunt nulla mollis,-9162.71,2019-07-26
d95369fb-a306-4691-adb3-6abf7e648445,ipsum primis in,-1144.69,2019-08-31
4c3ee36c-2cc2-4a10-805c-5788387a32c3,a odio,-1093.66,2018-11-21
6e604e00-3559-4d1d-bef8-45fa881590fd,luctus,-5888.77,2019-09-05
5558b9fb-6fdf-4d44-aed7-95dcf1823e14,sagittis dui vel,2488.96,2019-04-14
1e2e682a-de25-4115-888b-194fc55cb453,mi,-10332.8,2019-08-22
3806d8ed-944e-49bb-afc3-b316a8411544,erat eros,-10645.97,2019-02-22
31d55b8a-6b1c-4685-b799-fe9eaf53e9b6,posuere nonummy integer,-10811.99,2018-12-31
bb2f35f0-2452-4d0e-a6e5-278322fc983f,duis consequat,-8108.88,2019-04-05
201f33a0-71a5-47e3-bb96-2273b164d007,massa donec,-8216.14,2019-05-21
72e72d0a-11b1-43b7-9937-3490d0e434bb,praesent lectus,1603.01,2019-05-24
e606c5ff-8ffa-4edd-aee8-5b7308e94997,dictumst aliquam,-7517.98,2018-10-10
c8a7b638-9b6d-4c09-a0f1-6a2017fb3192,vel,2943.76,2019-01-29
3ddba922-e576-4e1d-a6c0-c3a690f5b1ff,rhoncus,49.5,2019-04-30
a7c5ed24-2ce3-44e6-a766-176a5fe08052,etiam pretium,-5825.24,2019-08-03
680f6b24-1f63-4229-885c-4ed8c5176fd7,vel,1976.56,2019-05-26
ec812cf0-57ee-481f-8d1c-c5578deaede2,ante ipsum,-1844.1,2019-02-14
46b235b3-1dbd-497b-8417-2cf9503302c2,sit amet turpis,735.15,2019-05-08
98a747c8-ea16-4bf1-b9d3-2c0b09ba331d,diam nam tristique,-227.04,2019-04-16
f951cea3-d61d-450e-9df2-28f97724184d,potenti,1890.48,2019-01-07
5dde1482-07bd-4f62-8352-39eb0eb2b623,felis,1189.69,2019-07-09
def5f849-81c0-4ee0-9b32-4a96d0c4c4ae,nibh quisque id,2825.97,2019-05-25
6c96a2c3-6098-46d2-bfa9-4f4a895fbd93,hac,-3243.59,2019-06-24
1cd4ddb2-5aa1-45e5-900b-46cab5745d69,tincidunt ante,1014.36,2018-11-04
729e4268-40af-44c4-b578-12e053898591,sit,-1310.59,2018-12-22
580c18aa-c385-491e-94a2-246b166f2edd,arcu,2331.13,2019-07-01
9e0696c5-552e-4cb7-8512-d1b65254eacb,faucibus orci,2376.15,2019-07-25
6e35bf8a-457a-4954-b7a7-d580c4da0024,nisl ut volutpat,-3341.71,2019-08-17
ed574774-a2f1-4639-aeb3-c9557f1088cf,dapibus,-10131.77,2019-09-07
6f6484ff-aed4-44cb-b338-bb383a6a38cf,vestibulum,2550.02,2019-04-08
43b1b17f-f596-4402-863e-1b818d632ab9,id,1798.77,2018-09-30
ee25910b-5e79-4002-9dac-47bad6d21fc6,curabitur,-8977.72,2019-08-12
aba8989f-9050-4d7f-9d27-04552949aee1,vel,-3193.11,2019-02-18
6cdac21b-8e30-4ea8-8905-cdb8bdd6b404,tincidunt nulla,-578.06,2018-10-12
e58071fd-f507-4022-b33a-1667569704e6,pede,-10225.52,2019-04-23
7fa347af-5ca6-4d11-9673-e45341fccb06,enim in,2561.92,2018-09-19
7fcf705b-282b-4699-9a31-cb059d0d1a44,ac,-5520.42,2018-11-25
65d7ceae-699d-43db-ae15-9832f9358a7c,curae donec pharetra,-2769.87,2019-06-06
2bbdf7fb-f71e-4334-bd80-25f08f9b5130,felis sed lacus,676.28,2018-10-27
08eea30f-afc8-4acf-892e-6a18b28c4953,magna at,-1376.07,2019-04-21
bc01486a-3921-45f0-91e0-880bcdb48e2e,non sodales sed,-1238.3,2019-08-30
4c04b58d-b2e5-40cc-bf6a-bf160d5e8beb,lorem,-5213.2,2019-02-18
72e9c635-c6d1-4b27-97bf-515377727ee2,velit,-1911.85,2019-01-13
87fb00c8-d3d8-4140-9088-6ad7a27d8d52,turpis elementum,-10630.6,2019-09-06
46e195d1-9e1f-4b9a-88eb-783a65c3bb21,nibh in,-4685.85,2019-05-26
2c7526e7-a13c-4764-8d75-83edd80934f9,interdum mauris non,-310.36,2018-12-02
64600112-7c24-4aad-bccc-54d93327ca21,turpis elementum ligula,-7453.11,2018-10-05
8275f280-d44d-49f3-8433-3ef95f780db5,sodales scelerisque,1292.46,2019-09-09
88f0531d-43df-41c7-abea-6db7e00a6616,risus,2233.09,2019-03-29
d3706d35-2053-4733-83a3-d15aef4b6574,amet eleifend pede,-2798.03,2019-05-25
